0.50343,0.018868,NaN,1,0,NaN,0.98113,0,0.98113,0.69393,0.69393,0.69393,0.50012
0.018022,0,NaN,0,0,NaN,3.3474e-17,0,3.3474e-17,0,0,0,0.01793
